530	85526
531	93167
532	85528
533	98781
534	85530
535	88168
536	85532
537	100282
538	90645
539	85535
540	91602
541	93685
542	85538
543	90904
544	88072
545	100002
546	91818
547	85543
548	92565
549	84996
550	91440
551	85547
552	85548
553	86632
554	89575
555	85770
556	86090
557	86217
558	88765
559	85555
560	92610
561	91715
562	85558
563	85559
564	85560
565	89311
566	85562
567	85563
568	88307
569	85565
570	86218
571	85567
572	90975
573	85569
574	99371
575	91578
576	85572
577	88278
578	98010
579	90623
580	99631
581	85577
582	90956
583	88483
584	100481
585	96588
586	94170
587	85583
588	91728
589	85585
590	85586
591	98135
592	85588
593	87351
594	90653
595	85497
596	101273
597	92425
598	94943
599	87499
600	95553
601	89643
602	85598
603	97112
604	85600
605	85601
606	93052
607	85603
608	90165
609	85605
610	90301
611	85607
612	85608
613	85609
614	85610
615	85611
616	96783
617	85613
618	91277
619	94274
620	85616
621	85617
622	85618
623	99235
624	95390
625	85924
626	99833
627	97955
628	85624
629	85625
630	95355
631	92233
632	93000
633	94654
634	85630
635	91830
636	85632
637	96021
638	85445
639	91214
640	85636
641	86290
642	91059
643	85639
644	94553
645	85641
646	99235
647	89186
648	91195
649	86241
650	85646
651	85438
652	96289
653	85649
654	100596
655	85651
656	98718
657	96438
658	88824
659	85346
660	98222
661	98098
662	87681
663	95092
664	85660
665	85661
666	101299
667	90794
668	85664
669	85665
670	100207
671	89652
672	94232
673	85598
674	95025
675	85671
676	85672
677	85673
678	98978
679	92292
680	85676
681	90980
682	86685
683	99689
684	88245
685	85681
686	90616
687	93934
688	99833
689	95818
690	85686
691	85687
692	91450
693	85689
694	90967
695	96082
696	86032
697	95047
698	85694
699	90301
700	85696
701	86816
702	88392
703	85699
704	87059
705	97192
706	98038
707	96289
708	85704
709	85705
710	98054
711	85707
712	98651
713	94362
714	85710
715	85711
716	85712
717	97493
718	85714
719	85715
720	88721
721	85717
722	95705
723	85719
724	88248
725	94867
726	85722
727	87020
728	93258
729	97156
730	95265
731	85727
732	95528
733	85729
734	85730
735	100193
736	85732
737	98661
738	85734
739	85735
740	85736
741	94479
742	96202
743	99677
744	96242
745	97536
746	93721
747	99677
748	91729
749	94232
750	85746
751	91597
752	90616
753	99833
754	97642
755	93397
756	99197
757	85753
758	91052
759	85755
760	90859
761	98999
762	88193
763	101571
764	87032
765	85761
766	97031
767	85763
768	86158
769	93809
770	85766
771	85767
772	85768
773	90311
774	85770
775	94993
776	98412
777	86249
778	85774
779	96364
780	101063
781	95968
782	87887
783	93645
784	85780
785	98066
786	97918
787	91384
788	92382
789	90736
790	85786
791	89133
792	85788
793	99344
794	96980
795	85791
796	92634
797	85793
798	85794
799	93484
800	88294
801	85797
802	97489
803	95743
804	85800
805	96670
806	85802
807	85803
808	85804
809	93775
810	85806
811	93516
812	91143
813	89842
814	85810
815	85811
816	85812
817	99833
818	85814
819	85815
820	85816
821	85817
822	89792
823	99008
824	85820
825	97580
826	99833
827	87525
828	88278
829	89063
830	85826
831	96284
832	86395
833	99462
834	89985
835	95914
836	85832
837	100332
838	99022
839	99892
840	85836
841	85837
842	93130
843	91318
844	94941
845	100226
846	92326
847	85843
848	86472
849	101207
850	85846
851	85847
852	85276
853	90478
854	91053
855	98905
856	85852
857	92792
858	94555
859	96418
860	93638
861	99833
862	92380
863	85203
864	85860
865	85861
866	85862
867	91374
868	85864
869	85865
870	85866
871	85867
872	85868
873	92595
874	85870
875	90411
876	85872
877	85873
878	91629
879	94702
880	85876
881	88278
882	86435
883	85879
884	101391
885	85881
886	99833
887	92866
888	85884
889	101235
890	86267
891	91830
892	85888
893	85889
894	88259
895	96178
896	85892
897	93228
898	85894
899	87906
900	85896
901	91252
902	86128
903	85899
904	85184
905	98268
906	85902
907	88202
908	89603
909	95630
910	85906
911	94283
912	85908
913	87684
914	96321
915	100332
916	86138
917	85913
918	85914
919	85915
920	85916
921	86088
922	86683
923	85919
924	85920
925	92213
926	85972
927	85923
928	87351
929	85430
930	85926
931	93667
932	85928
933	94212
934	89007
935	85931
936	93096
937	87486
938	85934
939	85935
940	91159
941	99833
942	98032
943	85939
944	96593
945	98958
946	85942
947	85943
948	93809
949	86474
950	97920
951	101078
952	94702
953	88572
954	100828
955	94185
956	99833
957	85953
958	85954
959	94081
960	85956
961	97322
962	94134
963	91613
964	85960
965	99644
966	85705
967	85963
968	85964
969	85965
970	89866
971	93824
972	97071
973	98305
974	99787
975	85971
976	99057
977	85973
978	85974
979	94385
980	85976
981	85977
982	85978
983	94223
984	94753
985	90422
986	91138
987	93370
988	92321
989	85985
990	86926
991	85987
992	85988
993	92466
994	89233
995	90268
996	85992
997	92272
998	96766
999	92660
1000	87747
1001	94532
1002	99833
1003	92551
1004	97021
1005	90467
1006	86002
1007	86003
1008	86004
1009	90036
1010	87398
1011	97147
1012	87165
1013	86009
1014	98144
1015	95057
1016	90775
1017	88131
1018	96935
1019	89846
1020	96335
1021	87488
1022	96832
1023	96383
1024	86020
1025	85978
1026	99973
1027	90700
1028	86024
1029	100423
1030	86026
1031	87016
1032	86028
1033	89645
1034	90299
1035	95670
1036	88128
1037	99539
1038	87862
1039	87792
1040	90448
1041	95405
1042	86038
1043	85900
1044	89439
1045	89673
1046	97446
1047	86043
1048	86044
1049	96898
1050	95972
1051	85365
1052	97223
1053	86049
1054	101321
1055	98688
1056	86052
1057	97669
1058	94924
1059	92518
1060	86056
1061	88705
1062	86058
1063	86059
1064	86060
1065	94011
1066	99196
1067	91374
1068	96731
1069	86065
1070	97550
1071	86067
1072	86068
1073	89588
1074	92192
1075	92026
1076	99634
1077	99107
1078	98124
1079	96671
1080	98246
1081	91723
1082	91278
1083	86079
1084	99234
1085	86081
1086	86082
1087	96082
1088	86084
1089	97972
1090	93083
1091	86087
1092	86088
1093	86089
1094	86090
1095	89836
1096	86092
1097	97560
1098	86551
1099	86095
1100	98185
1101	87820
1102	88087
1103	86099
1104	86100
1105	89168
1106	86102
1107	86103
1108	86104
1109	99910
1110	92801
1111	86006
1112	86108
1113	85916
1114	88749
1115	86111
1116	86112
1117	86113
1118	86114
1119	86115
1120	86116
1121	97479
1122	87168
1123	99468
1124	99833
1125	92596
1126	91681
1127	86123
1128	86685
1129	98158
1130	86126
1131	99999
1132	96649
1133	86129
1134	94200
1135	99677
1136	86132
1137	91374
1138	91407
1139	99271
1140	96935
1141	86137
1142	86138
1143	86708
1144	93696
1145	86141
1146	86142
1147	85130
1148	99833
1149	86145
1150	101335
1151	94460
1152	87509
1153	87509
1154	99833
1155	86151
1156	86152
1157	92585
1158	90259
1159	86155
1160	87667
1161	85803
1162	86158
1163	89653
1164	87768
1165	85005
1166	86958
1167	97264
1168	86164
1169	98683
1170	99833
1171	90084
1172	86058
1173	91311
1174	97533
1175	96795
1176	88183
1177	88611
1178	90654
1179	99833
1180	86176
1181	86177
1182	86023
1183	86179
1184	99196
1185	94597
1186	86182
1187	86183
1188	99833
1189	86185
1190	98631
1191	86187
1192	86188
1193	101429
1194	86190
1195	85847
1196	86192
1197	91557
1198	94494
1199	90847
1200	86196
1201	90123
1202	96545
1203	98092
1204	94495
1205	90478
1206	99000
1207	88247
1208	86204
1209	86205
1210	86206
1211	91208
1212	93535
1213	85229
1214	86210
1215	86211
1216	91374
1217	94532
1218	101389
1219	87155
1220	98070
1221	86217
1222	86218
1223	85825
1224	86220
1225	86128
1226	86222
1227	94170
1228	90543
1229	100921
1230	101335
1231	85251
1232	101440
1233	98688
1234	86230
1235	89502
1236	100226
1237	95107
1238	88377
1239	86235
1240	98217
1241	86237
1242	99833
1243	86239
1244	86240
1245	86241
1246	86242
1247	86860
1248	86244
1249	92042
1250	86246
1251	86247
1252	96438
1253	86249
1254	96642
1255	98663
1256	99833
1257	92529
1258	97125
1259	86255
1260	92606
1261	99807
1262	101568
1263	88867
1264	97527
1265	86261
1266	101244
1267	86263
1268	86264
1269	89225
1270	93744
1271	97112
1272	91288
1273	86176
1274	96086
1275	101249
1276	86272
1277	99957
1278	99833
1279	86286
1280	89759
1281	86476
1282	98464
1283	92205
1284	100229
1285	92010
1286	86282
1287	86283
1288	86284
1289	86285
1290	95970
1291	86198
1292	89591
1293	94763
1294	99677
1295	86644
1296	93465
1297	86293
1298	95743
1299	86295
1300	86770
1301	92205
1302	86298
1303	97059
1304	92536
1305	101315
1306	99833
1307	86303
1308	86304
1309	98430
1310	100588
1311	86307
1312	96034
1313	93871
1314	86310
1315	86311
1316	86312
1317	95418
1318	86314
1319	90658
1320	85694
1321	86317
1322	88358
1323	93137
1324	85717
1325	85504
1326	95402
1327	91003
1328	91123
1329	98848
1330	98688
1331	86327
1332	90692
1333	86329
1334	86330
1335	90246
1336	87158
1337	97679
1338	94692
1339	94494
1340	86336
1341	98815
1342	86338
1343	86339
1344	86340
1345	85235
1346	85203
1347	86343
1348	98834
1349	99498
1350	89955
1351	86347
1352	86348
1353	90887
1354	99508
1355	90701
1356	86352
1357	100032
1358	92283
1359	86355
1360	86356
1361	92874
1362	96429
1363	86359
1364	86360
1365	85379
1366	101003
1367	86363
1368	96680
1369	86329
1370	96685
1371	86367
1372	91256
1373	90235
1374	86370
1375	90964
1376	92312
1377	93089
1378	85292
1379	101042
1380	88483
1381	86487
1382	86378
1383	86379
1384	92934
1385	86185
1386	94232
1387	96298
1388	91786
1389	88254
1390	86386
1391	86387
1392	91575
1393	99686
1394	88444
1395	90562
1396	86392
1397	86393
1398	99833
1399	86395
1400	85153
1401	87767
1402	94479
1403	90898
1404	96470
1405	86401
1406	99145
1407	97535
1408	89694
1409	86405
1410	86406
1411	86407
1412	86408
1413	89715
1414	86410
1415	86527
1416	100401
1417	95386
1418	86414
1419	86415
1420	89791
1421	86417
1422	86418
1423	101394
1424	95759
1425	86421
1426	86422
1427	93891
1428	92722
1429	89758
1430	89137
1431	95904
1432	100911
1433	92720
1434	97425
1435	86431
1436	86432
1437	86433
1438	95254
1439	86435
1440	86436
1441	86437
1442	89316
1443	86439
1444	90077
1445	86046
1446	94081
1447	97075
1448	101204
1449	99833
1450	86215
1451	86447
1452	96145
1453	97921
1454	87495
1455	101315
1456	86452
1457	90809
1458	89168
1459	92426
1460	99290
1461	89450
1462	86458
1463	85032
1464	86460
1465	86461
1466	86462
1467	86463
1468	99701
1469	92459
1470	88072
1471	94802
1472	87486
1473	100717
1474	94976
1475	91151
1476	86472
1477	86473
1478	100682
1479	85264
1480	97649
1481	100183
1482	99987
1483	98583
1484	86128
1485	86481
1486	101183
1487	86483
1488	97906
1489	86485
1490	97311
1491	100888
1492	94755
1493	86489
1494	86490
1495	86491
1496	86492
1497	90585
1498	88829
1499	96437
1500	95087
1501	98629
1502	97237
1503	87798
1504	98733
1505	99193
1506	88193
1507	87047
1508	100262
1509	86505
1510	90077
1511	86507
1512	86508
1513	91451
1514	91945
1515	93762
1516	94352
1517	99027
1518	86514
1519	94166
1520	86516
1521	86517
1522	98819
1523	95386
1524	101516
1525	86521
1526	86522
1527	90896
1528	98296
1529	86437
1530	100229
1531	91369
1532	87027
1533	94031
1534	93916
1535	86531
1536	101214
1537	95065
1538	95435
1539	86535
1540	86536
1541	86537
1542	86538
1543	87496
1544	85162
1545	86541
1546	96685
1547	90525
1548	92096
1549	86545
1550	89117
1551	86547
1552	85339
1553	86499
1554	86550
1555	86551
1556	86552
1557	94554
1558	99833
1559	85560
1560	86556
1561	86557
1562	86680
1563	86559
1564	92348
1565	86561
1566	86562
1567	86563
1568	86564
1569	99069
1570	93323
1571	100557
1572	95278
1573	98474
1574	97726
1575	88747
1576	86572
1577	86573
1578	97866
1579	92528
1580	100888
1581	94306
1582	86047
1583	86579
1584	88849
1585	86581
1586	91006
1587	88389
1588	95402
1589	90409
1590	86586
1591	93837
1592	97738
1593	86589
1594	92233
1595	99833
1596	98098
1597	86593
1598	97051
1599	85924
1600	86596
1601	99833
1602	85969
1603	95062
1604	89536
1605	85056
1606	88815
1607	86603
1608	86604
1609	86605
1610	100321
1611	94946
1612	96065
1613	86609
1614	85061
1615	86027
1616	86612
1617	86613
1618	101187
1619	96023
1620	86616
1621	95796
1622	86618
1623	86619
1624	100493
1625	99468
1626	97536
1627	86623
1628	96443
1629	86625
1630	86341
1631	90742
1632	86628
1633	98841
1634	98102
1635	86565
1636	95116
1637	86633
1638	87108
1639	97199
1640	90956
1641	91722
1642	86616
1643	86639
1644	87236
1645	86641
1646	99787
1647	86643
1648	87350
1649	100562
1650	85589
1651	91499
1652	86648
1653	85320
1654	99995
1655	99351
1656	86652
1657	100493
1658	100064
1659	99815
1660	96846
1661	89104
1662	95030
1663	101042
1664	86660
1665	86661
1666	86662
1667	86663
1668	96676
1669	92205
1670	86666
1671	94160
1672	86668
1673	98102
1674	85506
1675	95170
1676	86672
1677	96577
1678	95735
1679	97044
1680	86676
1681	98175
1682	86678
1683	92390
1684	86680
1685	97618
1686	86682
1687	85373
1688	92461
1689	86685
1690	87658
1691	86687
1692	90032
1693	89157
1694	86690
1695	95185
1696	92569
1697	87040
1698	86694
1699	100651
1700	86696
1701	86697
1702	86698
1703	90259
1704	89577
1705	86701
1706	86702
1707	87481
1708	98459
1709	93842
1710	101478
1711	89955
1712	86708
1713	86709
1714	91578
1715	86711
1716	91127
1717	86713
1718	91899
1719	100552
1720	86716
1721	97112
1722	86718
1723	94818
1724	95695
1725	86721
1726	100716
1727	86472
1728	91109
1729	99677
1730	89207
1731	86727
1732	101259
1733	90049
1734	92217
1735	86731
1736	99833
1737	94183
1738	86734
1739	99846
1740	99677
1741	87030
1742	86738
1743	99236
1744	90897
1745	101398
1746	94851
1747	86743
1748	99676
1749	86745
1750	100716
1751	99527
1752	95593
1753	95991
1754	99833
1755	96233
1756	86752
1757	90748
1758	97499
1759	86755
1760	86756
1761	86757
1762	86758
1763	92977
1764	86760
1765	86761
1766	86959
1767	87040
1768	86764
1769	94254
1770	86766
1771	86767
1772	86768
1773	86769
1774	86770
1775	100407
1776	101142
1777	100401
1778	94754
1779	86775
1780	86776
1781	87306
1782	90253
1783	86779
1784	86780
1785	99800
1786	92598
1787	91443
1788	86929
1789	86785
1790	100606
1791	89065
1792	95920
1793	90934
1794	86790
1795	87130
1796	100888
1797	94486
1798	86794
1799	86795
1800	88437
1801	86797
1802	96628
1803	100366
1804	100331
1805	97905
1806	90102
1807	96314
1808	86173
1809	86796
1810	93864
1811	86807
1812	86808
1813	99867
1814	86810
1815	86414
1816	85025
1817	87718
1818	86814
1819	86815
1820	89912
1821	87987
1822	100383
1823	89165
1824	97852
1825	89654
1826	94528
1827	86823
1828	86824
1829	95792
1830	86826
1831	88087
1832	92509
1833	86829
1834	93318
1835	86831
1836	100665
1837	86833
1838	86834
1839	86516
1840	88482
1841	86837
1842	101521
1843	86839
1844	101110
1845	86841
1846	86842
1847	86843
1848	86844
1849	86845
1850	94352
1851	99447
1852	94982
1853	90038
1854	94845
1855	86851
1856	92933
1857	86853
1858	86854
1859	96289
1860	93089
1861	86857
1862	86858
1863	98789
1864	87497
1865	88824
1866	101583
1867	85237
1868	86476
1869	86865
1870	97949
1871	89663
1872	90679
1873	86869
1874	86870
1875	95646
1876	86872
1877	98183
1878	86874
1879	93705
1880	93195
1881	93385
1882	100180
1883	94755
1884	95284
1885	86881
1886	86882
1887	90461
1888	97566
1889	86885
1890	85609
1891	93483
1892	94480
1893	90644
1894	98230
1895	85714
1896	86892
1897	97675
1898	86155
1899	100888
1900	86896
1901	90638
1902	86898
1903	90590
1904	86900
1905	89249
1906	100545
1907	86903
1908	97254
1909	89834
1910	86906
1911	101104
1912	86908
1913	86909
1914	92795
1915	86911
1916	92692
1917	101253
1918	94885
1919	94914
1920	86916
1921	86090
1922	88414
1923	99481
1924	86920
1925	86921
1926	93824
1927	101130
1928	97774
1929	95926
1930	100650
1931	90810
1932	86928
1933	86929
1934	89406
1935	101506
1936	86932
1937	100806
1938	92938
1939	93556
1940	85936
1941	101264
1942	88813
1943	86939
1944	92292
1945	93089
1946	86942
1947	85753
1948	85821
1949	85242
1950	94371
1951	86947
1952	87129
1953	86949
1954	86950
1955	100717
1956	86952
1957	86953
1958	86954
1959	86955
1960	90096
1961	97327
1962	97889
1963	85219
1964	86960
1965	101089
1966	86962
1967	86963
1968	97026
1969	86965
1970	91170
1971	88999
1972	86968
1973	93310
1974	86970
1975	91527
1976	95637
1977	88035
1978	98170
1979	95309
1980	86976
1981	93535
1982	88611
1983	86979
1984	92384
1985	91270
1986	85992
1987	85053
1988	86984
1989	91487
1990	94961
1991	86987
1992	96698
1993	100423
1994	86990
1995	86991
1996	89825
1997	88845
1998	94364
1999	97338
2000	86996
2001	91374
2002	86998
2003	86999
2004	92268
2005	98170
2006	97315
2007	87003
2008	88601
2009	87005
2010	88414
2011	95218
2012	97972
2013	87009
2014	85968
2015	86925
2016	87012
2017	92863
2018	85509
2019	96085
2020	99969
2021	87017
2022	86472
2023	87019
2024	87020
2025	92113
2026	100453
2027	87023
2028	87024
2029	87025
2030	89684
2031	100943
2032	95330
2033	87029
2034	92156
2035	88082
2036	91665
2037	96909
2038	89751
2039	87035
2040	99687
2041	95249
2042	87038
2043	87039
2044	100057
2045	97338
2046	91772
2047	94516
2048	87044
2049	97315
2050	87046
2051	87047
2052	99057
2053	87049
2054	92526
2055	87051
2056	89417
2057	91321
2058	85115
2059	95863
2060	87056
2061	89242
2062	86924
2063	87059
2064	91232
2065	87061
2066	93484
2067	101461
2068	87064
2069	85242
2070	89311
2071	100047
2072	89705
2073	87866
2074	96553
2075	100239
2076	100180
2077	99000
2078	87074
2079	99833
2080	87076
2081	87077
2082	87078
2083	85539
2084	87080
2085	90692
2086	100806
2087	95087
2088	87084
2089	88674
2090	87086
2091	99677
2092	96353
2093	85190
2094	87090
2095	93374
2096	85305
2097	96898
2098	87094
2099	89956
2100	88462
2101	87453
2102	87098
2103	87099
2104	87100
2105	96327
2106	89487
2107	87103
2108	100428
2109	87105
2110	101542
2111	98424
2112	87819
2113	87109
2114	96954
2115	99381
2116	96379
2117	98030
2118	91159
2119	96457
2120	85607
2121	87117
2122	88278
2123	87119
2124	87120
2125	93985
2126	101121
2127	99116
2128	87124
2129	90450
2130	92354
2131	98679
2132	85817
2133	87129
2134	85313
2135	90496
2136	87132
2137	89241
2138	94686
2139	87135
2140	92851
2141	97959
2142	85023
2143	86366
2144	88039
2145	87141
2146	91830
2147	95281
2148	99833
2149	85734
2150	95943
2151	95154
2152	87148
2153	91967
2154	95733
2155	86767
2156	87152
2157	99376
2158	87154
2159	93840
2160	93202
2161	87157
2162	85292
2163	88383
2164	98910
2165	93741
2166	86583
2167	99235
2168	87164
2169	89811
2170	95945
2171	100035
2172	87168
2173	92979
2174	87170
2175	97021
2176	97654
2177	93468
2178	85876
2179	87175
2180	99833
2181	87177
2182	87178
2183	87179
2184	93182
2185	87181
2186	101327
2187	87183
2188	87184
2189	94003
2190	94361
2191	99912
2192	86155
2193	94361
2194	96678
2195	90796
2196	91377
2197	87193
2198	87194
2199	90117
2200	87196
2201	100803
2202	89439
2203	88416
2204	87200
2205	87201
2206	87202
2207	87203
2208	87204
2209	87818
2210	86410
2211	86559
2212	93860
2213	85066
2214	90847
2215	87211
2216	92137
2217	87213
2218	87214
2219	94013
2220	87216
2221	86531
2222	96457
2223	91224
2224	87220
2225	87661
2226	94442
2227	100287
2228	87224
2229	90106
2230	87226
2231	85386
2232	97710
2233	95281
2234	86770
2235	100193
2236	85426
2237	87233
2238	98189
2239	91486
2240	87236
2241	87237
2242	87238
2243	87239
2244	87240
2245	93535
2246	85375
2247	88606
2248	87244
2249	93931
2250	97311
2251	94035
2252	99833
2253	97133
2254	87250
2255	95455
2256	100595
2257	98800
2258	88650
2259	87255
2260	94802
2261	88773
2262	100647
2263	94832
2264	87260
2265	87261
2266	98583
2267	91131
2268	92692
2269	91294
2270	91509
2271	87267
2272	99168
2273	86767
2274	100728
2275	92217
2276	97979
2277	87273
2278	89942
2279	87275
2280	96950
2281	90117
2282	91596
2283	93389
2284	86365
2285	101162
2286	99236
2287	87283
2288	95991
2289	91860
2290	95403
2291	87287
2292	87288
2293	89788
2294	90748
2295	87291
2296	97219
2297	99732
2298	87999
2299	89470
2300	97975
2301	101403
2302	87090
2303	87299
2304	87772
2305	93828
2306	92472
2307	86205
2308	92661
2309	86499
2310	87306
2311	87307
2312	93705
2313	87309
2314	90177
2315	87311
2316	94385
2317	87313
2318	87314
2319	86458
2320	87316
2321	95905
2322	93886
2323	87319
2324	88796
2325	87595
2326	91769
2327	91600
2328	87324
2329	87325
2330	99910
2331	87327
2332	87328
2333	93381
2334	89287
2335	100109
2336	87332
2337	94749
2338	97679
2339	97921
2340	87336
2341	96399
2342	91950
2343	87339
2344	85396
2345	92928
2346	85570
2347	100717
2348	87344
2349	87345
2350	85916
2351	97177
2352	87348
2353	86026
2354	87350
2355	100493
2356	85667
2357	96957
2358	100742
2359	101550
2360	91073
2361	92567
2362	85366
2363	90731
2364	98340
2365	97392
2366	100321
2367	96700
2368	87364
2369	90240
2370	95636
2371	91346
2372	96446
2373	97226
2374	87370
2375	97231
2376	87372
2377	87373
2378	87374
2379	87375
2380	87376
2381	87377
2382	100032
2383	92297
2384	97095
2385	99057
2386	88804
2387	87383
2388	87384
2389	98777
2390	96950
2391	94747
2392	87388
2393	87389
2394	89133
2395	98082
2396	87392
2397	100194
2398	87394
2399	87395
2400	86657
2401	94166
2402	87398
2403	87399
2404	87400
2405	99168
2406	87402
2407	90793
2408	97879
2409	87405
2410	92889
2411	97135
2412	87408
2413	85026
2414	94856
2415	88414
2416	96448
2417	89378
2418	91590
2419	101026
2420	87001
2421	93383
2422	92071
2423	90322
2424	91482
2425	90111
2426	87422
2427	87423
2428	87424
2429	87425
2430	92514
2431	90209
2432	87428
2433	100233
2434	95851
2435	89843
2436	99896
2437	87433
2438	85434
2439	99445
2440	87305
2441	99574
2442	93640
2443	96932
2444	86387
2445	88643
2446	88482
2447	87443
2448	85346
2449	87922
2450	85810
2451	99405
2452	91766
2453	87449
2454	95678
2455	87451
2456	85646
2457	91143
2458	87454
2459	87455
2460	87456
2461	94702
2462	86205
2463	97797
2464	87460
2465	87461
2466	87462
2467	91759
2468	96291
2469	90436
2470	98174
2471	92279
2472	90936
2473	100888
2474	100900
2475	89479
2476	99937
2477	87473
2478	90926
2479	91425
2480	99651
2481	97254
2482	85188
2483	86657
2484	100423
2485	87481
2486	87482
2487	87483
2488	88087
2489	89450
2490	88503
2491	93160
2492	87488
2493	96853
2494	87490
2495	87491
2496	90880
2497	95529
2498	97846
2499	94072
